GT_Label,AnomalyScore,RegionArea,MaxVal,RegionCount,Burn-Through,Good,Off Position,Other,Presence,Skip-Discontinuity,Splatter,Surface Porosity,Under Cut,Weld Length,CL_ConfMax,CL_ConfMargin,Row1,Col1,Row2,Col2,OD1_ClassID,OD1_Conf,OD1_Cx,OD1_Cy,OD1_W,OD1_H
Bad,1.438275,6282,1.438275,10,0.946488,0.047708,0.005779,1.7e-05,5e-06,2e-06,0.0,0.0,0.0,0.0,0.946488,0.898779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.315705,6351,1.315705,5,0.991361,0.007735,0.000775,3.9e-05,3.8e-05,2.7e-05,1.1e-05,9e-06,3e-06,2e-06,0.991361,0.983626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.327791,4596,1.327791,6,0.999545,0.000227,0.000205,1.5e-05,4e-06,2e-06,1e-06,1e-06,0.0,0.0,0.999545,0.999318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.399482,7024,1.399482,8,0.887163,0.111786,0.001018,1.4e-05,9e-06,6e-06,2e-06,1e-06,1e-06,0.0,0.887163,0.775377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.299177,5872,1.299177,6,0.600568,0.395538,0.00317,0.00031,0.000202,0.000107,5.7e-05,2.9e-05,1.2e-05,8e-06,0.600568,0.20503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.451846,7821,1.451846,6,0.595585,0.402035,0.002294,4.5e-05,2e-05,9e-06,7e-06,3e-06,1e-06,1e-06,0.595585,0.193551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.448764,6561,1.448764,7,0.971433,0.027974,0.000557,1.6e-05,1.1e-05,5e-06,2e-06,1e-06,1e-06,1e-06,0.971433,0.943459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.464528,7187,1.464528,7,0.885459,0.113564,0.000911,4.8e-05,8e-06,6e-06,2e-06,1e-06,1e-06,0.0,0.885459,0.771895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.350769,4365,1.350769,6,0.999976,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999976,0.999952,54.173569,92.946869,304.679749,188.206665,0.0,0.959859,140.576767,179.426659,95.259796,250.50618
Bad,1.415339,4838,1.415339,7,0.999995,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999995,0.99999,51.053421,93.496002,308.136475,189.732849,0.0,0.931685,141.614426,179.594948,96.236847,257.083054
Bad,1.444781,5168,1.444781,5,0.997127,0.002873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997127,0.994253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.378069,3997,1.378069,9,0.998041,0.001809,0.00015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998041,0.996232,47.218094,87.66626,298.815125,198.097595,6.0,0.574167,142.881927,173.016609,110.431335,251.597031
Bad,1.339919,3995,1.339919,6,0.999997,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.999995,57.14016,89.099472,302.170013,181.615524,0.0,0.961363,135.357498,179.655087,92.516052,245.029854
Bad,1.364227,5260,1.364227,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,52.082626,92.767868,310.17334,182.070755,0.0,0.924931,137.419312,181.127983,89.302887,258.090714
Bad,1.453837,5205,1.453837,6,0.99976,0.000236,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99976,0.999524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.437363,7344,1.437363,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,55.284233,91.814453,307.368652,183.074127,0.0,0.930666,137.44429,181.326443,91.259674,252.084419
Bad,1.390087,3440,1.390087,7,0.998905,0.00108,1.2e-05,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.998905,0.997825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.26843,3616,1.26843,13,0.999999,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999,0.999999,47.546074,92.867744,303.493835,180.402008,0.0,0.924695,136.634876,175.519955,87.534264,255.947762
Bad,1.394698,4830,1.394698,8,0.999926,7.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999926,0.999851,49.380775,92.880051,304.153412,181.808304,0.0,0.952739,137.344177,176.767094,88.928253,254.772636
Bad,1.370459,3414,1.370459,9,0.999992,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999992,0.999984,53.574982,91.927002,303.325012,187.424042,0.0,0.957296,139.675522,178.449997,95.49704,249.750031
Bad,1.377757,4274,1.377757,10,0.999999,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999,0.999998,53.661461,93.410675,308.819855,189.115143,0.0,0.972632,141.262909,181.240658,95.704468,255.158394
Bad,1.395255,4914,1.395255,7,0.999574,0.000426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999574,0.999148,52.933418,94.57608,304.95813,187.451263,0.0,0.983221,141.013672,178.945774,92.875183,252.024712
Bad,1.439488,5583,1.439488,6,0.999756,0.000244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999756,0.999512,50.864914,94.070839,302.963501,181.932739,0.0,0.940327,138.001789,176.914207,87.8619,252.098587
Bad,1.435221,3985,1.435221,6,0.999987,1.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999987,0.999973,47.973938,91.505905,304.823608,181.32579,0.0,0.958705,136.415848,176.398773,89.819885,256.84967
Bad,1.461365,5736,1.461365,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,47.621567,92.637337,301.995117,186.894653,0.0,0.982597,139.765995,174.808342,94.257317,254.37355
Bad,1.356076,3884,1.356076,9,0.999971,2.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999971,0.999943,53.682045,92.193375,305.813873,185.555984,0.0,0.992722,138.87468,179.747959,93.36261,252.131828
Bad,1.343462,4986,1.343462,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,54.555565,94.606201,304.620819,178.682312,0.0,0.995434,136.644257,179.588192,84.076111,250.065254
Bad,1.480813,5301,1.480813,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,52.344162,89.933365,299.459167,182.641129,0.0,0.991917,136.287247,175.901665,92.707764,247.115005
Bad,1.455994,6889,1.455994,4,0.999898,0.000102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999898,0.999796,53.390808,91.262817,301.449585,181.981171,0.0,0.959006,136.621994,177.420197,90.718353,248.058777
Bad,1.332576,3030,1.332576,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,48.200714,90.655975,302.554291,181.277466,0.0,0.966482,135.966721,175.377502,90.62149,254.353577
Bad,1.428218,3747,1.428218,5,0.999893,0.000106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999893,0.999787,72.977715,91.627487,303.958984,170.834122,5.0,0.842276,131.230804,188.468349,79.206635,230.98127
Bad,1.432634,4233,1.432634,4,0.999721,0.000274,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999721,0.999448,68.003845,88.975067,305.913879,174.099304,5.0,0.750176,131.537186,186.958862,85.124237,237.910034
Bad,1.443389,4704,1.443389,4,0.99999,7e-06,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99999,0.999983,67.076302,91.565994,303.445099,174.905472,5.0,0.609977,133.235733,185.2607,83.339478,236.368797
Bad,1.427862,3885,1.427862,5,0.999995,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999995,0.999991,68.0345,91.237404,302.090332,169.86792,5.0,0.868484,130.552662,185.062416,78.630516,234.055832
Bad,0.867565,10686,0.867565,6,0.999812,0.000182,3e-06,2e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.999812,0.999629,117.578125,77.463921,307.92392,165.424561,2.0,0.711887,121.444241,212.751022,87.96064,190.345795
Bad,0.866408,11600,0.866408,7,0.999992,6e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999992,0.999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.103702,14740,1.103702,2,0.998074,0.001777,0.000142,6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.998074,0.996297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.852135,11768,0.852135,7,0.992711,0.005202,0.001331,0.000755,0.0,0.0,0.0,0.0,0.0,0.0,0.992711,0.987509,116.678673,73.314423,304.113251,169.254456,1.0,0.710731,121.284439,210.395962,95.940033,187.434578
Bad,0.908442,12505,0.908442,7,0.999972,2.4e-05,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999972,0.999948,120.606277,82.381821,303.271973,165.995621,2.0,0.724093,124.188721,211.939125,83.6138,182.665695
Bad,0.834782,9974,0.834782,7,0.999748,0.000232,1.6e-05,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.999748,0.999517,119.492424,78.070221,304.648224,163.91394,2.0,0.769005,120.992081,212.070324,85.843719,185.1558
Bad,0.895166,11138,0.895166,7,0.99991,8.9e-05,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99991,0.999821,120.107491,75.623825,302.545807,163.729828,2.0,0.888793,119.676826,211.326649,88.106003,182.438316
Bad,0.881137,11604,0.881137,6,0.99896,0.000944,4.8e-05,4.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.99896,0.998016,117.572395,80.434586,307.882294,166.044632,2.0,0.888509,123.239609,212.727345,85.610046,190.309898
Bad,0.873859,12215,0.873859,9,0.955527,0.042701,0.001401,0.000359,1e-05,1e-06,0.0,0.0,0.0,0.0,0.955527,0.912826,114.990677,75.015686,312.511841,167.41037,2.0,0.852915,121.213028,213.751259,92.394684,197.521164
Bad,0.703634,12173,0.703634,6,0.999993,5e-06,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999993,0.999988,119.434128,81.871475,308.959656,171.147064,3.0,0.547415,126.50927,214.196892,89.275589,189.525528
Bad,0.786001,8432,0.786001,6,0.50745,0.454933,0.030468,0.005125,0.002004,1.5e-05,4e-06,1e-06,0.0,0.0,0.50745,0.052517,120.10775,72.925369,309.525879,157.230606,2.0,0.553855,115.077988,214.816814,84.305237,189.418129
Bad,0.77175,10753,0.77175,6,0.997814,0.000962,0.000937,0.000275,1.3e-05,0.0,0.0,0.0,0.0,0.0,0.997814,0.996852,117.125298,79.760941,299.891327,157.5186,5.0,0.936169,118.639771,208.508312,77.75766,182.766029
Bad,0.876928,12036,0.876928,5,0.997856,0.002135,9e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997856,0.995721,113.338211,81.250504,293.871826,161.859726,5.0,0.892761,121.555115,203.605019,80.609222,180.533615
Bad,0.890303,13349,0.890303,6,0.999932,5.7e-05,6e-06,4e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.999932,0.999875,118.109978,80.890549,292.197174,158.256958,5.0,0.949463,119.573753,205.153576,77.366409,174.087196
Bad,0.913126,12920,0.913126,5,0.994675,0.005316,6e-06,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.994675,0.989359,116.863022,81.158783,288.913757,159.7995,5.0,0.939516,120.479141,202.88839,78.640717,172.050735
Bad,0.741393,20271,0.741393,3,0.880929,0.08034,0.037751,0.000811,0.000106,5e-05,6e-06,5e-06,1e-06,0.0,0.880929,0.800589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.67578,16636,0.67578,9,0.872667,0.069194,0.057669,0.00031,7.9e-05,5.2e-05,2e-05,9e-06,1e-06,0.0,0.872667,0.803473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.706877,16519,0.706877,7,0.479702,0.30517,0.214501,0.000401,0.000101,5.7e-05,5.6e-05,1.2e-05,1e-06,0.0,0.479702,0.174532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.695204,18548,0.695204,7,0.99639,0.002749,0.000846,7e-06,6e-06,1e-06,1e-06,0.0,0.0,0.0,0.99639,0.993641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.65495,14621,0.65495,8,0.941856,0.044644,0.012435,0.000957,4.5e-05,3.9e-05,1.3e-05,9e-06,2e-06,0.0,0.941856,0.897212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.63937,14002,0.63937,8,0.980921,0.012129,0.006875,5.4e-05,9e-06,8e-06,4e-06,0.0,0.0,0.0,0.980921,0.968792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.765061,20311,0.765061,4,0.904622,0.07123,0.02396,8.6e-05,5.4e-05,2.8e-05,1.6e-05,3e-06,0.0,0.0,0.904622,0.833391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.679759,12314,0.679759,7,0.53389,0.343065,0.114763,0.005813,0.001209,0.001193,4.3e-05,1.9e-05,4e-06,1e-06,0.53389,0.190825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.748058,21134,0.748058,4,0.856251,0.139949,0.003684,6e-05,2.9e-05,1.2e-05,7e-06,6e-06,0.0,0.0,0.856251,0.716302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.705156,12828,0.705156,10,0.759935,0.232224,0.007535,0.00013,8e-05,5.7e-05,3.6e-05,3e-06,0.0,0.0,0.759935,0.527711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.653128,14647,0.653128,8,0.556738,0.32031,0.12207,0.000392,0.000304,0.00012,5.8e-05,8e-06,1e-06,0.0,0.556738,0.236427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.709437,17289,0.709437,6,0.96161,0.03613,0.002168,5.3e-05,2.4e-05,8e-06,4e-06,2e-06,0.0,0.0,0.96161,0.92548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.699333,18313,0.699333,4,0.879063,0.08829,0.030526,0.001992,6.5e-05,2.7e-05,1.9e-05,1.6e-05,2e-06,0.0,0.879063,0.790773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.703338,13497,0.703338,4,0.987994,0.011057,0.000916,1.5e-05,8e-06,6e-06,3e-06,0.0,0.0,0.0,0.987994,0.976936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.626627,15323,0.626627,8,0.814147,0.154132,0.031297,0.000372,2.1e-05,1.3e-05,1.3e-05,5e-06,1e-06,0.0,0.814147,0.660015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.650894,14610,0.650894,5,0.840222,0.140937,0.018703,5.2e-05,3.1e-05,3e-05,2.2e-05,2e-06,0.0,0.0,0.840222,0.699285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.68536,17056,0.68536,5,0.890155,0.082928,0.026841,4.9e-05,1.3e-05,1.1e-05,2e-06,2e-06,0.0,0.0,0.890155,0.807226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.677899,17683,0.677899,7,0.672476,0.326066,0.001435,1.2e-05,5e-06,4e-06,1e-06,0.0,0.0,0.0,0.672476,0.34641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.669212,16684,0.669212,9,0.528164,0.396635,0.075017,7.3e-05,3.8e-05,3.6e-05,3.2e-05,5e-06,0.0,0.0,0.528164,0.131529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.69563,19726,0.69563,4,0.989109,0.007952,0.002905,1.8e-05,6e-06,5e-06,5e-06,1e-06,0.0,0.0,0.989109,0.981157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.625592,7600,0.625592,11,0.999815,0.000146,3.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999815,0.999669,99.631737,72.463837,301.727295,157.808762,0.0,0.920416,115.136299,200.679516,85.344925,202.095558
Bad,0.752314,10811,0.752314,7,0.999998,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999998,0.999996,109.14785,75.457428,305.140594,164.086761,0.0,0.817037,119.772095,207.144222,88.629333,195.992744
Bad,0.56706,6897,0.56706,6,0.921258,0.041477,0.020241,0.011189,0.003543,0.001312,0.000974,5e-06,2e-06,0.0,0.921258,0.879781,113.438583,75.440811,304.081604,153.014572,1.0,0.798667,114.227692,208.760094,77.573761,190.643021
Bad,0.688331,7023,0.688331,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,109.25087,77.493866,300.772644,164.184723,0.0,0.904352,120.839294,205.011757,86.690857,191.521774
Bad,0.603086,7063,0.603086,7,0.547382,0.397947,0.035954,0.012735,0.003954,0.001344,0.000668,9e-06,7e-06,0.0,0.547382,0.149434,107.491173,64.743324,321.229767,195.032776,6.0,0.62619,129.88805,214.36047,130.289452,213.738594
Bad,0.610406,6724,0.610406,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,108.952629,77.147865,304.937927,162.502319,0.0,0.78679,119.825092,206.945278,85.354454,195.985298
Bad,0.602828,5407,0.602828,3,0.728055,0.197199,0.072334,0.001907,0.000428,5.5e-05,2.3e-05,0.0,0.0,0.0,0.728055,0.530857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.599873,7788,0.599873,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999999,113.845207,76.968224,302.410583,163.536591,0.0,0.873734,120.252407,208.127895,86.568367,188.565376
Bad,0.595415,7170,0.595415,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,105.290482,74.690674,303.235718,161.101746,0.0,0.877545,117.89621,204.2631,86.411072,197.945236
Bad,0.685594,7413,0.685594,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,111.883118,77.10582,305.330627,159.591003,0.0,0.861747,118.348412,208.606873,82.485184,193.44751
Bad,0.696575,7275,0.696575,6,0.99791,0.001951,0.000138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99791,0.995959,113.968285,77.903732,299.499268,162.109604,0.0,0.702561,120.006668,206.733776,84.205872,185.530983
Bad,0.740756,9302,0.740756,6,0.999697,0.000232,7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999697,0.999465,111.701942,75.496124,300.544647,161.755905,0.0,0.72758,118.626015,206.123295,86.259781,188.842705
Bad,0.73756,11680,0.73756,4,0.9932,0.005121,0.001645,1.7e-05,8e-06,7e-06,2e-06,0.0,0.0,0.0,0.9932,0.988079,120.014923,78.977501,299.018066,159.308716,5.0,0.84998,119.143108,209.516495,80.331215,179.003143
Bad,0.757832,12257,0.757832,6,0.992895,0.007017,6.8e-05,8e-06,7e-06,3e-06,2e-06,0.0,0.0,0.0,0.992895,0.985877,120.342003,79.907455,298.668732,164.714172,5.0,0.939696,122.310814,209.505367,84.806717,178.326729
Bad,0.725383,10739,0.725383,8,0.996652,0.002578,0.000674,7.9e-05,1e-05,5e-06,2e-06,0.0,0.0,0.0,0.996652,0.994074,119.121338,82.543999,294.10434,163.470551,5.0,0.923157,123.007275,206.612839,80.926552,174.983002
Bad,0.723288,11775,0.723288,5,0.998844,0.001061,5.9e-05,3.4e-05,1e-06,1e-06,0.0,0.0,0.0,0.0,0.998844,0.997782,117.48983,82.616104,291.07959,158.514999,5.0,0.953907,120.565552,204.28471,75.898895,173.58976
Bad,0.473254,1263,0.473254,2,0.999317,0.000352,0.000219,9.6e-05,1.1e-05,3e-06,2e-06,0.0,0.0,0.0,0.999317,0.998965,28.867233,83.572701,298.110779,167.072754,2.0,0.959479,125.322727,163.489006,83.500053,269.243546
Bad,0.556683,1467,0.556683,4,0.538785,0.448317,0.009495,0.00268,0.000669,3.3e-05,1e-05,1e-05,1e-06,0.0,0.538785,0.090468,36.144119,84.391464,295.650024,175.083176,2.0,0.974792,129.73732,165.897072,90.691711,259.505905
Bad,0.50516,1377,0.50516,3,0.930502,0.061391,0.00676,0.000905,0.000431,7e-06,2e-06,1e-06,1e-06,0.0,0.930502,0.869112,35.108398,84.957642,298.961945,165.476563,2.0,0.97793,125.217102,167.035172,80.518921,263.853546
Bad,0.501463,1327,0.501463,3,0.971374,0.027657,0.000577,0.00033,5.7e-05,2e-06,1e-06,0.0,0.0,0.0,0.971374,0.943717,29.971039,83.015152,294.32016,165.990555,2.0,0.992132,124.502853,162.145599,82.975403,264.349121
Bad,0.50789,1352,0.50789,2,0.99496,0.003771,0.001119,0.000144,3e-06,2e-06,1e-06,0.0,0.0,0.0,0.99496,0.991189,34.077866,84.24408,293.384216,168.026184,2.0,0.948606,126.135132,163.731041,83.782104,259.306351
Bad,0.49852,1723,0.49852,3,0.734117,0.146474,0.089647,0.026515,0.002935,0.000284,1.8e-05,9e-06,1e-06,0.0,0.734117,0.587643,33.675034,82.943192,289.353882,180.447891,2.0,0.701036,131.695541,161.514458,97.5047,255.678848
Bad,0.504545,1470,0.504545,3,0.999218,0.000415,0.000189,0.000173,5e-06,0.0,0.0,0.0,0.0,0.0,0.999218,0.998804,34.639191,84.869865,296.303528,170.795776,2.0,0.958859,127.832821,165.471359,85.925911,261.664337
Bad,0.460449,1195,0.460449,4,0.98813,0.01186,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98813,0.97627,41.121758,101.885681,283.652344,168.144714,5.0,0.805121,135.015198,162.387051,66.259033,242.530586
Bad,0.48245,1457,0.48245,3,0.999993,6e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999993,0.999987,37.108696,88.417419,284.885284,178.02243,5.0,0.560641,133.219925,160.99699,89.605011,247.776588
Bad,0.431021,1851,0.431021,5,0.999998,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999998,0.999996,47.692604,96.511719,286.116272,168.739624,5.0,0.859301,132.625671,166.904438,72.227905,238.423668
Bad,0.473864,1693,0.473864,6,0.999995,3e-06,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.999995,0.999992,38.675316,93.202209,284.469116,169.740234,5.0,0.810396,131.471222,161.572216,76.538025,245.7938
Bad,0.655115,4204,0.655115,4,0.969381,0.029894,0.000604,8.1e-05,3.3e-05,3e-06,2e-06,2e-06,0.0,0.0,0.969381,0.939488,36.963402,99.717987,187.178284,169.163635,9.0,0.991947,134.440811,112.070843,69.445648,150.214882
Bad,0.590312,4198,0.590312,4,0.99992,6e-05,1.5e-05,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.99992,0.99986,37.027527,101.588348,196.636627,171.024353,9.0,0.963849,136.306351,116.832077,69.436005,159.6091
Bad,0.653979,3810,0.653979,3,0.988072,0.005116,0.004744,0.001664,0.000396,6e-06,2e-06,1e-06,1e-06,0.0,0.988072,0.982956,39.411667,98.447968,186.082108,167.200073,9.0,0.997478,132.82402,112.746887,68.752106,146.670441
Bad,0.650565,3166,0.650565,5,0.998739,0.000566,0.000387,0.000166,9.6e-05,4.2e-05,1e-06,1e-06,1e-06,0.0,0.998739,0.998174,38.885544,99.149117,188.909378,167.186981,9.0,0.997257,133.168049,113.897461,68.037865,150.023834
Bad,0.652738,3590,0.652738,3,0.987984,0.00716,0.002711,0.001966,8.9e-05,8.1e-05,7e-06,1e-06,1e-06,0.0,0.987984,0.980824,39.078697,100.304871,190.037445,169.826416,9.0,0.989791,135.065643,114.558071,69.521545,150.958748
Bad,0.499538,2919,0.499538,4,0.692356,0.231917,0.060845,0.010668,0.003793,0.000325,7.5e-05,1.3e-05,8e-06,0.0,0.692356,0.460439,41.472618,97.851974,184.559631,164.121262,9.0,0.99729,130.986618,113.016125,66.269287,143.087013
Bad,0.49306,2699,0.49306,5,0.793098,0.177485,0.015783,0.011639,0.001837,6.5e-05,6.2e-05,2.1e-05,8e-06,0.0,0.793098,0.615613,39.373093,99.057846,186.425339,165.068527,9.0,0.997617,132.063187,112.899216,66.010681,147.052246
Bad,0.651691,4055,0.651691,3,0.973451,0.023212,0.002618,0.000342,0.000276,7.5e-05,1.5e-05,7e-06,2e-06,0.0,0.973451,0.950239,39.247055,100.096878,184.832993,166.514633,9.0,0.996026,133.305756,112.040024,66.417755,145.585938
Bad,0.543307,3942,0.543307,4,0.99572,0.003557,0.000489,0.000163,5.5e-05,1.3e-05,1e-06,1e-06,1e-06,0.0,0.99572,0.992162,39.287537,99.244125,184.173553,165.474686,9.0,0.998104,132.359406,111.730545,66.23056,144.886017
Bad,0.57086,3925,0.57086,6,0.637929,0.33836,0.013849,0.008485,0.001251,4.9e-05,4.1e-05,2.8e-05,8e-06,0.0,0.637929,0.29957,39.918999,98.289597,184.887726,164.697617,9.0,0.995889,131.493607,112.403362,66.40802,144.968727
Bad,0.506706,3739,0.506706,5,0.997267,0.002628,4.9e-05,3.5e-05,1.7e-05,2e-06,1e-06,1e-06,0.0,0.0,0.997267,0.994638,42.350212,99.88649,187.291199,164.211197,9.0,0.992962,132.048843,114.820705,64.324707,144.940987
Bad,0.542185,3786,0.542185,5,0.999519,0.000239,0.000137,9.3e-05,7e-06,5e-06,0.0,0.0,0.0,0.0,0.999519,0.999281,38.857994,99.064102,186.841766,165.270157,9.0,0.997986,132.16713,112.84988,66.206055,147.983772
Bad,0.520434,3226,0.520434,4,0.998119,0.001609,0.00014,0.000129,2e-06,1e-06,1e-06,0.0,0.0,0.0,0.998119,0.99651,32.515121,100.028366,201.558029,168.762558,9.0,0.987037,134.395462,117.036575,68.734192,169.042908
Bad,0.535265,3243,0.535265,4,0.996447,0.001921,0.001122,0.000255,0.000221,3e-05,1e-06,1e-06,1e-06,0.0,0.996447,0.994526,38.882729,99.196243,191.132965,165.276169,9.0,0.994216,132.236206,115.007847,66.079926,152.250237
Bad,0.610002,3050,0.610002,4,0.998517,0.000915,0.000454,6.1e-05,2.6e-05,2.2e-05,4e-06,1e-06,0.0,0.0,0.998517,0.997602,40.132065,100.636948,198.307938,171.259964,9.0,0.970949,135.948456,119.220001,70.623016,158.175873
Bad,0.577156,3934,0.577156,4,0.996476,0.001912,0.001071,0.000293,0.000236,6e-06,3e-06,2e-06,1e-06,0.0,0.996476,0.994565,34.342949,100.126999,194.890106,167.371017,9.0,0.98376,133.749008,114.616528,67.244019,160.547157
