GT_Label,AnomalyScore,RegionArea,MaxVal,RegionCount,Burn-Through,Good,Lack of Fusion,Off Position,Other,Skip-Discontinuity,Splatter,Surface Porosity,Weld Length,CL_ConfMax,CL_ConfMargin,Row1,Col1,Row2,Col2,OD1_ClassID,OD1_Conf,OD1_Cx,OD1_Cy,OD1_W,OD1_H
Bad,0.876094,17529,0.876094,17,0.431785,0.322993,0.209472,0.034962,0.000453,0.000292,4.1e-05,2e-06,0.0,0.431785,0.108792,103.234428,88.16864,158.433167,200.403809,3.0,0.896581,144.286224,130.833797,112.235168,55.198738
Bad,0.551556,9469,0.551556,7,0.777316,0.206377,0.007276,0.005523,0.003459,4.8e-05,0.0,0.0,0.0,0.777316,0.570939,100.778885,77.403687,161.510178,211.5914,7.0,0.892225,144.497543,131.144531,134.187714,60.731293
Bad,0.585106,14469,0.585106,11,0.890263,0.066944,0.030257,0.012335,8.8e-05,7.9e-05,2.3e-05,1.2e-05,0.0,0.890263,0.823319,98.692413,73.892227,164.503387,207.925491,7.0,0.794178,140.908859,131.5979,134.033264,65.810974
Bad,0.538506,14561,0.538506,4,0.430112,0.286582,0.279906,0.003249,0.000109,3.7e-05,3e-06,3e-06,0.0,0.430112,0.14353,97.09404,79.439705,159.475021,211.168823,7.0,0.869285,145.304264,128.284531,131.729118,62.380981
Bad,0.549446,13003,0.549446,6,0.639011,0.354133,0.003571,0.003109,0.000127,4.8e-05,1e-06,0.0,0.0,0.639011,0.284878,95.740005,78.413948,163.381058,211.695831,7.0,0.858667,145.05489,129.560532,133.281883,67.641052
Bad,0.488122,10841,0.488122,14,0.746122,0.165775,0.087926,0.000116,4.3e-05,1.4e-05,5e-06,0.0,0.0,0.746122,0.580347,100.590767,71.994644,160.610336,209.585556,7.0,0.868233,140.7901,130.600552,137.590912,60.019569
Bad,1.007711,17369,1.007711,8,0.501758,0.359413,0.137399,0.001184,0.000149,9e-05,6e-06,1e-06,0.0,0.501758,0.142345,95.162888,80.817184,157.163864,207.208725,5.0,0.981457,144.012955,126.163376,126.391541,62.000977
Bad,1.116416,12185,1.116416,9,0.999884,9.6e-05,2e-05,1e-06,0.0,0.0,0.0,0.0,0.0,0.999884,0.999788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.89501,12712,0.89501,11,0.962489,0.021186,0.012028,0.001599,0.001413,0.001276,6e-06,2e-06,0.0,0.962489,0.941303,95.96154,71.974129,157.731812,204.204956,5.0,0.984821,138.089542,126.846676,132.230827,61.770271
Bad,0.827387,13623,0.827387,8,0.532272,0.348154,0.06493,0.049182,0.005174,0.000277,7e-06,4e-06,0.0,0.532272,0.184118,96.065956,73.279846,157.021576,204.822418,5.0,0.986668,139.051132,126.543766,131.542572,60.95562
Bad,0.943926,12335,0.943926,9,0.709112,0.193475,0.093713,0.002162,0.000704,0.000619,0.000196,1.8e-05,0.0,0.709112,0.515636,96.441879,72.81813,155.497192,206.012253,5.0,0.979143,139.415192,125.969536,133.194122,59.055313
Bad,0.713794,14581,0.713794,14,0.993026,0.00543,0.000685,0.000619,0.000232,6e-06,2e-06,0.0,0.0,0.993026,0.987597,101.020294,63.955593,157.985748,163.984818,8.0,0.994095,113.970205,129.503021,100.029224,56.965454
Bad,0.627393,19783,0.627393,12,0.952444,0.045582,0.001109,0.000641,0.000208,1.1e-05,4e-06,0.0,0.0,0.952444,0.906862,100.130295,65.705994,158.365067,167.751968,8.0,0.992974,116.728981,129.247681,102.045975,58.234772
Bad,0.62681,13227,0.62681,16,0.527337,0.345789,0.100795,0.016676,0.004725,0.003276,0.001385,1.8e-05,0.0,0.527337,0.181548,101.3862,63.342083,158.593811,165.348373,8.0,0.996897,114.345228,129.990005,102.00629,57.207611
Bad,1.030143,15987,1.030143,17,0.999408,0.000269,0.000172,7.3e-05,7.3e-05,3e-06,1e-06,1e-06,0.0,0.999408,0.999139,101.289063,63.325714,158.315887,166.255463,8.0,0.992022,114.790588,129.802475,102.929749,57.026825
Bad,0.692169,16365,0.692169,12,0.73333,0.196771,0.051633,0.016992,0.000877,0.00021,0.000186,1e-06,0.0,0.73333,0.536559,100.915237,66.265953,158.148972,166.94519,8.0,0.99533,116.605572,129.532104,100.679237,57.233734
Bad,0.789759,12174,0.789759,10,0.96319,0.027651,0.005748,0.001727,0.000659,0.000595,0.000431,0.0,0.0,0.96319,0.935539,101.966049,62.427746,158.695419,163.975449,8.0,0.99218,113.201597,130.330734,101.547703,56.72937
Bad,0.581149,14658,0.581149,16,0.98654,0.009225,0.002843,0.001073,0.000187,0.0001,2.3e-05,1.1e-05,0.0,0.98654,0.977315,102.149284,64.136963,158.713181,164.763809,8.0,0.995783,114.450386,130.431232,100.626846,56.563896
Bad,0.565776,14768,0.565776,16,0.896415,0.048525,0.03478,0.014064,0.00388,0.002249,8.2e-05,4e-06,0.0,0.896415,0.84789,99.81414,65.056229,158.34935,168.008698,8.0,0.995036,116.532463,129.081745,102.952469,58.53521
Bad,0.721098,15800,0.721098,11,0.972688,0.013123,0.008834,0.003284,0.002018,3.6e-05,1.7e-05,1e-06,0.0,0.972688,0.959565,100.883179,64.520683,157.824951,164.400421,8.0,0.995174,114.460552,129.354065,99.879738,56.941772
Bad,0.76149,7878,0.76149,13,0.763333,0.189327,0.020167,0.017856,0.00881,0.0004,0.000106,1e-06,0.0,0.763333,0.574006,101.599228,62.770443,159.177963,165.447845,8.0,0.994735,114.109144,130.388596,102.677402,57.578735
Bad,0.627347,13169,0.627347,8,0.751885,0.235866,0.009625,0.001695,0.000553,0.000371,3e-06,0.0,0.0,0.751885,0.516019,101.170715,62.876373,158.645081,164.842819,8.0,0.992025,113.859596,129.907898,101.966446,57.474365
Bad,0.706386,17523,0.706386,12,0.994193,0.002341,0.002164,0.000804,0.000361,0.000102,3.1e-05,3e-06,0.0,0.994193,0.991852,100.500191,64.070854,158.289307,166.024139,8.0,0.992979,115.047497,129.394749,101.953285,57.789116
Bad,0.535687,11199,0.535687,19,0.758157,0.150721,0.053386,0.034074,0.002068,0.001585,1e-05,1e-06,0.0,0.758157,0.607436,101.390305,63.064354,158.823013,165.095184,8.0,0.995282,114.079769,130.106659,102.03083,57.432709
Bad,0.54904,16838,0.54904,10,0.660072,0.132382,0.101046,0.088679,0.009405,0.005332,0.002837,0.000248,0.0,0.660072,0.527691,101.431198,62.826744,159.082535,165.467834,8.0,0.993681,114.147289,130.256866,102.64109,57.651337
Bad,0.606241,16187,0.606241,12,0.975337,0.010735,0.005108,0.00451,0.004281,2e-05,7e-06,3e-06,0.0,0.975337,0.964602,101.313759,63.530228,158.802612,164.857773,8.0,0.995889,114.194,130.058186,101.327545,57.488853
Bad,0.609345,13765,0.609345,15,0.762492,0.108849,0.101894,0.019308,0.00423,0.002118,0.001109,1e-06,0.0,0.762492,0.653644,101.766769,62.885609,158.914719,164.422836,8.0,0.995696,113.654222,130.340744,101.537228,57.147949
Bad,0.451014,6172,0.451014,13,0.97396,0.010534,0.009173,0.005733,0.000493,3.7e-05,3.6e-05,3.4e-05,0.0,0.97396,0.963426,101.191681,63.972141,157.639343,166.68869,8.0,0.97552,115.330416,129.415512,102.716549,56.447662
Bad,0.616949,17587,0.616949,12,0.917737,0.061435,0.012899,0.004984,0.002285,0.000627,3.3e-05,0.0,0.0,0.917737,0.856302,101.578339,63.031746,158.201263,164.700317,8.0,0.995978,113.866032,129.889801,101.668571,56.622925
Bad,0.683364,15241,0.683364,6,0.988586,0.004439,0.003736,0.001961,0.001249,1.7e-05,1.2e-05,0.0,0.0,0.988586,0.984148,101.546555,63.512486,159.519913,164.794556,8.0,0.993573,114.153521,130.533234,101.28207,57.973358
Bad,0.552806,10547,0.552806,18,0.993431,0.003523,0.002048,0.000663,0.000321,6e-06,5e-06,4e-06,0.0,0.993431,0.989908,100.934357,65.077461,158.284546,165.536255,8.0,0.992298,115.306858,129.609451,100.458794,57.350189
Bad,1.073169,21534,1.073169,8,0.921682,0.077437,0.000563,0.000294,2.3e-05,0.0,0.0,0.0,0.0,0.921682,0.844246,102.635536,76.558212,154.299377,205.76619,6.0,0.98377,141.162201,128.467457,129.207977,51.663841
Bad,1.100402,19712,1.100402,9,0.670332,0.213509,0.114407,0.000771,0.000425,0.000383,0.000174,0.0,0.0,0.670332,0.456823,103.345711,72.058273,157.82782,201.089645,6.0,0.973216,136.573959,130.586765,129.031372,54.482109
Bad,1.069843,21521,1.069843,5,0.991833,0.008039,6.7e-05,6e-05,0.0,0.0,0.0,0.0,0.0,0.991833,0.983794,102.85968,75.910629,154.019318,204.472702,6.0,0.970497,140.191666,128.439499,128.562073,51.159637
Bad,1.025469,21358,1.025469,4,0.998581,0.001416,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.998581,0.997165,101.055267,76.095726,151.465042,203.938873,6.0,0.991444,140.0173,126.260155,127.843147,50.409775
Bad,1.089054,21816,1.089054,2,0.985557,0.009985,0.004411,2.2e-05,2e-05,4e-06,0.0,0.0,0.0,0.985557,0.975571,102.374741,75.060852,150.675461,204.890015,6.0,0.979191,139.975433,126.525101,129.829163,48.30072
Bad,1.092642,21933,1.092642,5,0.991507,0.008474,1.3e-05,5e-06,1e-06,1e-06,0.0,0.0,0.0,0.991507,0.983033,102.414703,76.215141,151.244598,204.664154,6.0,0.992657,140.439648,126.829651,128.449013,48.829895
Bad,1.359242,23355,1.359242,6,0.998309,0.001659,2.6e-05,5e-06,1e-06,0.0,0.0,0.0,0.0,0.998309,0.99665,101.600357,76.863724,151.553482,203.121078,6.0,0.994693,139.992401,126.57692,126.257355,49.953125
Bad,0.928045,24392,0.928045,6,0.923034,0.076945,1.7e-05,3e-06,1e-06,0.0,0.0,0.0,0.0,0.923034,0.846089,101.70195,72.457558,150.692703,203.605774,6.0,0.985807,138.031666,126.197327,131.148216,48.990753
Bad,0.828241,15096,0.828241,7,0.969763,0.027419,0.002579,0.000199,2.8e-05,6e-06,5e-06,0.0,0.0,0.969763,0.942344,101.122475,74.355919,152.939178,205.511139,6.0,0.961204,139.933529,127.030827,131.15522,51.816704
Bad,1.189733,19185,1.189733,3,0.974061,0.021469,0.004184,0.000207,5.6e-05,1.4e-05,9e-06,0.0,0.0,0.974061,0.952592,102.09848,75.959801,153.074417,205.406342,6.0,0.969835,140.683071,127.586449,129.446541,50.975937
Bad,1.322997,23327,1.322997,13,0.703899,0.233165,0.04018,0.016899,0.004712,0.001031,8.9e-05,2.5e-05,0.0,0.703899,0.470734,99.684448,79.094429,157.566589,208.946472,7.0,0.853232,144.020451,128.625519,129.852043,57.882141
Bad,1.134646,25071,1.134646,3,0.99767,0.002153,0.000141,3.4e-05,2e-06,0.0,0.0,0.0,0.0,0.99767,0.995517,103.506409,72.897957,158.837158,201.755035,6.0,0.99374,137.326496,131.171783,128.857079,55.33075
Bad,1.023893,22359,1.023893,6,0.999986,1.2e-05,2e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.999986,0.999974,103.564804,73.883667,156.789078,201.647675,6.0,0.991586,137.765671,130.176941,127.764008,53.224274
Bad,0.990088,19441,0.990088,8,0.675494,0.193182,0.125721,0.002997,0.002072,0.000268,0.000259,7e-06,0.0,0.675494,0.482312,100.631355,73.775879,151.462967,204.437561,6.0,0.964881,139.10672,126.047161,130.661682,50.831612
Bad,1.213384,24561,1.213384,2,0.674115,0.301737,0.023942,0.000178,1.3e-05,9e-06,6e-06,0.0,0.0,0.674115,0.372378,101.935501,78.046677,150.568665,202.830612,6.0,0.97341,140.438644,126.252083,124.783936,48.633163
Bad,1.415886,20957,1.415886,5,0.999926,6.7e-05,6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.999926,0.999858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.132843,19724,1.132843,6,0.99306,0.00534,0.001339,0.00023,2.6e-05,4e-06,0.0,0.0,0.0,0.99306,0.98772,103.304237,74.376068,156.044662,202.338837,6.0,0.977631,138.357452,129.67445,127.962769,52.740425
Bad,1.144064,27540,1.144064,2,0.694893,0.262062,0.042882,0.000111,3.6e-05,1.4e-05,1e-06,0.0,0.0,0.694893,0.432831,102.905792,72.779541,158.65686,202.421478,6.0,0.993522,137.60051,130.781326,129.641937,55.751068
Bad,1.266899,20842,1.266899,9,0.992488,0.003828,0.003556,0.000118,7e-06,2e-06,1e-06,0.0,0.0,0.992488,0.988659,100.882462,78.416328,149.560471,204.399261,6.0,0.978446,141.407795,125.221466,125.982933,48.678009
Bad,1.212831,20794,1.212831,7,0.999704,0.000158,0.000131,6e-06,0.0,0.0,0.0,0.0,0.0,0.999704,0.999546,102.432663,74.586411,152.138596,205.034256,6.0,0.984603,139.810333,127.285629,130.447845,49.705933
Bad,1.087602,21114,1.087602,9,0.825459,0.104077,0.069407,0.000477,0.000449,0.000104,2.8e-05,0.0,0.0,0.825459,0.721382,103.307648,76.328903,153.975708,205.400131,6.0,0.983416,140.864517,128.641678,129.071228,50.66806
Bad,1.250803,20275,1.250803,4,0.992166,0.004357,0.002988,0.000487,2e-06,1e-06,0.0,0.0,0.0,0.992166,0.987809,102.972,74.948906,153.480789,203.120697,6.0,0.969681,139.034801,128.226395,128.171791,50.508789
Bad,0.83404,14995,0.83404,10,0.975043,0.021309,0.003479,0.000107,3.3e-05,2.9e-05,0.0,0.0,0.0,0.975043,0.953734,96.664375,72.168762,156.52536,200.812134,5.0,0.970918,136.490448,126.594868,128.643372,59.860985
Bad,1.280423,21386,1.280423,7,0.992583,0.003929,0.002717,0.0004,0.000351,1.9e-05,1e-06,0.0,0.0,0.992583,0.988654,101.418221,76.341385,150.733078,206.088272,6.0,0.977209,141.214828,126.075649,129.746887,49.314857
Bad,1.194541,21468,1.194541,9,0.999341,0.000639,1.5e-05,4e-06,1e-06,0.0,0.0,0.0,0.0,0.999341,0.998702,102.022865,75.798103,150.303284,206.589661,6.0,0.989651,141.193882,126.163074,130.791557,48.280418
Bad,1.0934,21557,1.0934,8,0.994621,0.005325,4.6e-05,7e-06,1e-06,0.0,0.0,0.0,0.0,0.994621,0.989295,100.742493,78.668465,151.496155,207.567749,6.0,0.994232,143.118107,126.119324,128.899284,50.753662
Bad,1.168884,20587,1.168884,14,0.657262,0.342051,0.000532,0.000145,7e-06,2e-06,0.0,0.0,0.0,0.657262,0.315211,102.914932,72.255493,157.822433,201.808319,6.0,0.987196,137.031906,130.368683,129.552826,54.907501
Bad,1.044823,19897,1.044823,5,0.878002,0.120347,0.00156,7e-05,1.3e-05,7e-06,1e-06,0.0,0.0,0.878002,0.757655,102.565315,76.070396,155.943619,205.368988,6.0,0.99447,140.719692,129.254467,129.298592,53.378304
Bad,1.560108,20492,1.560108,4,0.978838,0.021113,2.3e-05,1.4e-05,7e-06,4e-06,1e-06,0.0,0.0,0.978838,0.957725,101.957909,76.066772,152.854156,205.546753,6.0,0.986456,140.806763,127.406033,129.47998,50.896248
Bad,1.076637,15215,1.076637,5,0.653674,0.161716,0.159016,0.01024,0.008469,0.00553,0.001351,3e-06,0.0,0.653674,0.491958,99.718338,73.680763,156.682968,203.698822,7.0,0.907929,138.689793,128.200653,130.018059,56.96463
Bad,0.745859,13329,0.745859,8,0.470705,0.405469,0.123389,0.000372,4.7e-05,1.1e-05,8e-06,0.0,0.0,0.470705,0.065236,98.292648,75.147041,155.965195,209.855896,7.0,0.927295,142.501469,127.128922,134.708855,57.672546
Bad,0.641022,12663,0.641022,9,0.63458,0.186471,0.177842,0.000559,0.000477,4.9e-05,2.1e-05,0.0,0.0,0.63458,0.448109,98.081268,73.60067,154.806702,203.290619,7.0,0.902927,138.445644,126.443985,129.689949,56.725433
Bad,0.549332,10621,0.549332,9,0.994096,0.004268,0.001623,1.1e-05,1e-06,1e-06,0.0,0.0,0.0,0.994096,0.989828,98.893723,73.737572,156.666885,205.171661,7.0,0.926895,139.454617,127.780304,131.43409,57.773163
Bad,0.541919,12766,0.541919,8,0.758782,0.146608,0.079127,0.01526,0.000212,1e-05,1e-06,1e-06,0.0,0.758782,0.612174,98.910385,74.730568,155.665497,205.448212,7.0,0.885975,140.08939,127.287941,130.717644,56.755112
Bad,0.556757,10722,0.556757,14,0.561966,0.249512,0.101433,0.086573,0.000183,0.000175,0.000133,2.7e-05,0.0,0.561966,0.312454,99.721985,74.040329,156.555634,203.985489,7.0,0.889103,139.012909,128.138809,129.94516,56.833649
Bad,0.812414,13831,0.812414,7,0.645794,0.182961,0.08994,0.071153,0.005019,0.004517,0.000614,2e-06,0.0,0.645794,0.462833,99.602676,74.979485,155.874252,206.730621,7.0,0.918313,140.855053,127.738464,131.751137,56.271576
Bad,1.016424,15602,1.016424,10,0.916029,0.071382,0.007652,0.004931,3e-06,1e-06,1e-06,0.0,0.0,0.916029,0.844647,91.084229,76.861877,146.01413,202.233246,3.0,0.735087,139.547562,118.549179,125.371368,54.929901
Bad,1.142351,16408,1.142351,11,0.76652,0.22516,0.008195,0.000119,3e-06,2e-06,0.0,0.0,0.0,0.76652,0.541359,90.454468,76.580017,144.685928,200.360138,3.0,0.796376,138.470078,117.570198,123.780121,54.231461
Bad,1.302796,17114,1.302796,12,0.896513,0.103079,0.000283,0.000117,7e-06,1e-06,0.0,0.0,0.0,0.896513,0.793434,90.586853,74.504738,145.689911,205.518799,3.0,0.870983,140.011768,118.138382,131.014061,55.103058
Bad,1.104584,19460,1.104584,9,0.969649,0.030295,4.3e-05,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.969649,0.939354,89.689323,71.848923,145.34082,207.893234,3.0,0.889213,139.871078,117.515072,136.044312,55.651497
Bad,1.111302,17124,1.111302,8,0.981001,0.018591,0.000319,4.1e-05,2.4e-05,2.2e-05,1e-06,0.0,0.0,0.981001,0.96241,97.918579,69.695503,154.139832,203.317261,5.0,0.941699,136.506382,126.029205,133.621758,56.221252
Bad,1.103124,16730,1.103124,13,0.998448,0.00134,0.000187,1.1e-05,8e-06,6e-06,0.0,0.0,0.0,0.998448,0.997108,96.364647,71.468651,154.550323,198.840759,5.0,0.956473,135.154705,125.457485,127.372108,58.185677
Bad,1.144271,14994,1.144271,13,0.992513,0.007208,0.000262,1.4e-05,1e-06,1e-06,0.0,0.0,0.0,0.992513,0.985305,95.966949,72.089516,155.054184,200.736633,5.0,0.939763,136.413074,125.510567,128.647118,59.087234
Bad,1.139565,16439,1.139565,14,0.976897,0.022828,0.000262,6e-06,4e-06,3e-06,0.0,0.0,0.0,0.976897,0.954068,95.945374,72.132378,155.076569,200.239075,5.0,0.933807,136.185726,125.510971,128.106697,59.131195
Bad,1.083127,15234,1.083127,12,0.998373,0.001484,0.000114,2.6e-05,2e-06,2e-06,0.0,0.0,0.0,0.998373,0.996889,95.394966,69.601685,154.117264,202.958832,5.0,0.984811,136.280258,124.756115,133.357147,58.722298
Bad,1.051941,14598,1.051941,10,0.99861,0.001282,8.4e-05,1.9e-05,4e-06,2e-06,0.0,0.0,0.0,0.99861,0.997328,95.32415,70.263321,155.325836,204.236862,5.0,0.98551,137.250092,125.324993,133.973541,60.001686
Bad,1.10534,18020,1.10534,6,0.976517,0.016084,0.007275,8.1e-05,3.2e-05,1e-05,1e-06,0.0,0.0,0.976517,0.960433,95.899979,70.9515,153.940994,200.512756,5.0,0.963342,135.732128,124.920486,129.561256,58.041016
Bad,1.117725,18155,1.117725,7,0.925127,0.049864,0.024838,0.000104,3.5e-05,3.1e-05,1e-06,0.0,0.0,0.925127,0.875263,95.793449,70.230766,153.840195,200.518494,5.0,0.973401,135.37463,124.816822,130.287727,58.046745
Bad,1.175926,14265,1.175926,14,0.999652,0.000329,1.6e-05,1e-06,1e-06,1e-06,0.0,0.0,0.0,0.999652,0.999323,95.897057,71.709152,154.288315,201.338486,5.0,0.953521,136.523819,125.092686,129.629333,58.391258
Bad,1.294198,15346,1.294198,13,0.821065,0.1748,0.002047,0.002001,6.7e-05,1.8e-05,1e-06,0.0,0.0,0.821065,0.646264,96.111786,73.263496,155.428238,200.607483,5.0,0.964641,136.93549,125.770012,127.343987,59.316452
Bad,1.192519,20367,1.192519,10,0.97699,0.016913,0.003671,0.001968,0.000261,0.000189,8e-06,0.0,0.0,0.97699,0.960077,96.303024,72.240265,154.936646,197.937103,5.0,0.950113,135.088684,125.619835,125.696838,58.633621
Bad,0.634332,11835,0.634332,10,0.980613,0.018883,0.000428,7e-05,3e-06,2e-06,0.0,0.0,0.0,0.980613,0.961729,95.841812,72.478584,155.816864,200.987305,5.0,0.951743,136.732944,125.829338,128.50872,59.975052
Bad,0.649946,12103,0.649946,13,0.925709,0.071887,0.001798,0.000454,0.000103,2.4e-05,1.8e-05,6e-06,0.0,0.925709,0.853823,96.000725,71.358246,156.186371,203.074646,5.0,0.969507,137.216446,126.093548,131.7164,60.185646
Bad,0.974055,13572,0.974055,9,0.453979,0.425797,0.072381,0.044671,0.001936,0.001223,1e-05,2e-06,0.0,0.453979,0.028181,96.007416,75.051018,155.390366,206.633453,5.0,0.96209,140.842236,125.698891,131.582436,59.38295
Bad,1.248954,14129,1.248954,12,0.910688,0.069689,0.012863,0.004441,0.002181,0.000135,1e-06,1e-06,0.0,0.910688,0.840999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.89977,13385,0.89977,14,0.584997,0.260019,0.134428,0.020533,1.4e-05,4e-06,4e-06,2e-06,0.0,0.584997,0.324978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.610917,13317,0.610917,16,0.774879,0.131291,0.033122,0.031934,0.026191,0.001724,0.000842,1.7e-05,0.0,0.774879,0.643588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.355205,16229,1.355205,12,0.788654,0.159974,0.049866,0.001366,8.7e-05,4e-05,1.2e-05,1e-06,0.0,0.788654,0.62868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.095155,21866,1.095155,16,0.724365,0.116031,0.112799,0.045968,0.000435,0.000377,1.9e-05,7e-06,0.0,0.724365,0.608334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.145695,10498,1.145695,19,0.894402,0.083584,0.019139,0.002142,0.00046,0.000217,3.8e-05,1.8e-05,0.0,0.894402,0.810818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.256887,24825,1.256887,9,0.902761,0.045957,0.044008,0.007039,0.000219,7e-06,6e-06,2e-06,0.0,0.902761,0.856804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.28322,22619,1.28322,12,0.56949,0.241595,0.109413,0.07701,0.001922,0.000342,0.000211,1.7e-05,0.0,0.56949,0.327895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.899401,10890,0.899401,21,0.559671,0.328654,0.089094,0.015279,0.004945,0.00227,8.5e-05,3e-06,0.0,0.559671,0.231018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.055315,14977,1.055315,12,0.959056,0.032015,0.007984,0.00067,0.000208,5.3e-05,9e-06,5e-06,0.0,0.959056,0.927042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.998141,17710,0.998141,13,0.50146,0.454954,0.031351,0.008482,0.003042,0.000464,0.000144,0.000103,0.0,0.50146,0.046505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.251721,17930,1.251721,18,0.571308,0.263261,0.158082,0.006768,0.000444,8.2e-05,3.5e-05,2.1e-05,0.0,0.571308,0.308047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.282227,17064,1.282227,14,0.552284,0.436638,0.006546,0.002384,0.001624,0.000356,0.000154,1.4e-05,0.0,0.552284,0.115645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.346651,13003,1.346651,23,0.482616,0.425885,0.07468,0.009061,0.005311,0.001244,0.00111,9.3e-05,0.0,0.482616,0.056731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.229275,18838,1.229275,14,0.414445,0.322084,0.224104,0.036092,0.002652,0.000556,3.9e-05,2.8e-05,0.0,0.414445,0.092361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.449675,20131,1.449675,7,0.687551,0.156778,0.123437,0.028335,0.003817,4e-05,2.4e-05,1.9e-05,0.0,0.687551,0.530773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.173227,14787,1.173227,15,0.579156,0.259939,0.133304,0.027001,0.000465,9.2e-05,3.9e-05,5e-06,0.0,0.579156,0.319217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.181825,10434,1.181825,15,0.540087,0.313482,0.101564,0.0444,0.000247,0.000174,2.8e-05,1.9e-05,0.0,0.540087,0.226605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.082524,27736,1.082524,10,0.866665,0.095981,0.024855,0.008051,0.002925,0.000833,0.000675,1.5e-05,0.0,0.866665,0.770684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.530498,33624,1.530498,5,0.391131,0.364891,0.174588,0.065093,0.002938,0.001054,0.000288,1.6e-05,0.0,0.391131,0.02624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.663544,13580,1.663544,14,0.806748,0.190184,0.002943,6.8e-05,2.2e-05,1.9e-05,1.6e-05,0.0,0.0,0.806748,0.616564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.164049,13035,1.164049,16,0.743441,0.24626,0.008715,0.001178,0.000375,1.2e-05,1.1e-05,8e-06,0.0,0.743441,0.497181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.874781,16872,0.874781,11,0.603164,0.278822,0.117746,0.000244,1.7e-05,6e-06,1e-06,0.0,0.0,0.603164,0.324342,107.82888,72.419296,158.63501,186.500107,0.0,0.989726,129.459702,133.231945,114.080811,50.806129
Bad,0.691883,17146,0.691883,15,0.978101,0.01359,0.007945,0.000261,8e-05,1.2e-05,1.1e-05,0.0,0.0,0.978101,0.964511,107.588997,77.443024,157.380173,188.683167,0.0,0.896899,133.063095,132.484585,111.240143,49.791176
Bad,0.866407,18902,0.866407,6,0.74389,0.246296,0.009712,8.9e-05,7e-06,5e-06,1e-06,0.0,0.0,0.74389,0.497594,107.905365,75.693008,158.262756,186.431015,0.0,0.989822,131.062012,133.084061,110.738007,50.357391
Bad,0.719858,15977,0.719858,18,0.883734,0.081809,0.025897,0.008376,0.000162,2.1e-05,1e-06,0.0,0.0,0.883734,0.801925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.751968,17165,0.751968,11,0.994165,0.004707,0.001125,3e-06,1e-06,0.0,0.0,0.0,0.0,0.994165,0.989458,107.908287,78.099655,157.563843,187.901016,0.0,0.997141,133.000336,132.736065,109.801361,49.655556
Bad,0.838148,17020,0.838148,10,0.506069,0.43767,0.055947,0.000249,6.1e-05,3e-06,0.0,0.0,0.0,0.506069,0.068398,107.970772,77.813293,157.921112,187.006042,0.0,0.979883,132.409668,132.945942,109.192749,49.95034
Bad,0.798099,24654,0.798099,8,0.979539,0.013547,0.006904,5e-06,4e-06,0.0,0.0,0.0,0.0,0.979539,0.965992,107.594521,78.022842,156.688538,189.437881,0.0,0.990948,133.730362,132.141529,111.415039,49.094017
