GT_Label,AnomalyScore,RegionArea,MaxVal,RegionCount,Burn-Through,Good,Lack of Fusion,Off Position,Other,Presence,Skip-Discontinuity,Splatter,Surface Porosity,Weld Length,CL_ConfMax,CL_ConfMargin,Burn Through,Burn Through.1,Good.1,Good.2,Lack of Fusion.1,Lack of Fusion.2,Off Position.1,Off Position.2,Other.1,Other.2,Porosity,Porosity.1,Skip Discontinuous,Skip Discontinuous.1,Splatter.1,Splatter.2,Surface Porosity.1,Surface Porosity.2,Weld Length.1,Weld LengthOD1_ClassID, OD1_Conf, OD1_CenterX, OD1_CenterY, OD1_Width, OD1_HeightOD2_ClassID, OD2_Conf
Good,0.784557,18158,0.784557,3,0.498013,0.351508,0.113043,0.033281,0.002178,0.001019,0.000483,0.000419,5e-05,8e-06,0.498013,0.146505,0.0,0,0.975901,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.975901,129.272476,144.136368,58.018433,135.418091
Good,0.664121,18016,0.664121,10,0.501721,0.497295,0.000592,0.000238,5.2e-05,4.9e-05,3.4e-05,1.6e-05,2e-06,0.0,0.501721,0.004426,0.0,0,0.931385,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.931385,126.883629,145.230057,63.659531,130.489563
Good,0.75028,19651,0.75028,1,0.978438,0.020464,0.000788,0.000128,0.000119,3.6e-05,1.8e-05,7e-06,2e-06,0.0,0.978438,0.957974,0.0,0,0.976022,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.976022,127.009243,146.329372,70.000435,137.287849
Good,0.9494,19566,0.9494,2,0.822245,0.10682,0.063352,0.00653,0.000431,0.000412,0.000125,6.3e-05,1.7e-05,5e-06,0.822245,0.715425,0.0,0,0.963435,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.963435,127.797028,148.231216,64.686646,139.965973
Good,0.779318,20500,0.779318,5,0.980744,0.018392,0.000559,0.000148,9.1e-05,2.8e-05,2.5e-05,1.2e-05,1e-06,0.0,0.980744,0.962352,0.0,0,0.964266,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.964266,129.481323,147.876755,65.765686,139.737885
Good,0.905902,19754,0.905902,3,0.921043,0.074069,0.00364,0.000886,0.000187,6.9e-05,6.4e-05,3.8e-05,3e-06,1e-06,0.921043,0.846973,0.0,0,0.953506,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.953506,129.897396,148.587521,66.320137,138.650826
Good,0.682132,19787,0.682132,2,0.993753,0.005327,0.000716,6.7e-05,4.7e-05,3.5e-05,2.8e-05,2.7e-05,1e-06,0.0,0.993753,0.988427,0.0,0,0.9697,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.9697,126.809784,146.769257,61.153381,137.856689
Good,0.790662,21240,0.790662,5,0.758355,0.238244,0.002669,0.000497,0.00011,8e-05,2.8e-05,1.5e-05,3e-06,0.0,0.758355,0.520111,0.0,0,0.986279,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.986279,128.743011,149.010788,65.409454,140.343689
Good,0.718752,21089,0.718752,6,0.93788,0.054468,0.006577,0.000829,0.00012,7.2e-05,3.7e-05,1.7e-05,1e-06,0.0,0.93788,0.883412,0.0,0,0.985528,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.985528,127.640152,149.063961,62.265015,139.881783
Good,0.824744,21148,0.824744,2,0.987845,0.011477,0.000609,2.9e-05,1.7e-05,1e-05,7e-06,5e-06,0.0,0.0,0.987845,0.976368,0.0,0,0.986581,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.986581,129.146038,146.557125,58.585182,137.57502
Good,0.728392,22176,0.728392,10,0.985524,0.013914,0.00045,4.2e-05,2.9e-05,2.1e-05,1.7e-05,3e-06,0.0,0.0,0.985524,0.971611,0.0,0,0.974897,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.974897,130.856064,147.694107,65.879578,141.81485
Good,0.844076,20593,0.844076,5,0.902626,0.054979,0.028297,0.012382,0.001207,0.000278,0.000146,6.9e-05,1.3e-05,3e-06,0.902626,0.847646,0.0,0,0.976517,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.976517,135.302734,148.863224,75.62027,134.556511
Good,0.809372,23017,0.809372,4,0.920944,0.072749,0.005472,0.000519,0.00018,9.2e-05,3e-05,1e-05,3e-06,0.0,0.920944,0.848195,0.0,0,0.944461,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.944461,129.039291,148.492111,74.553009,138.152344
Good,0.772953,16548,0.772953,1,0.964423,0.023562,0.011209,0.000425,0.000134,0.000129,8.2e-05,3.4e-05,1e-06,1e-06,0.964423,0.940861,0.0,0,0.959347,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.959347,134.358292,148.042328,68.830261,138.151337
Good,0.764869,17651,0.764869,6,0.967348,0.029382,0.002828,0.000145,0.000121,0.000103,3.8e-05,3.5e-05,1e-06,0.0,0.967348,0.937966,0.0,0,0.970295,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.970295,134.885269,150.441086,71.164795,137.511475
Good,0.768074,18827,0.768074,2,0.863942,0.107478,0.025965,0.001959,0.000343,0.000179,8.1e-05,4.7e-05,5e-06,1e-06,0.863942,0.756464,0.0,0,0.974199,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.974199,131.757565,145.975769,62.960732,136.904053
Good,0.770503,18361,0.770503,6,0.901616,0.090971,0.005965,0.000426,0.000397,0.000253,0.000219,0.000148,4e-06,1e-06,0.901616,0.810645,0.0,0,0.915887,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.915887,131.776585,147.201889,63.16732,135.259796
Good,0.779622,19602,0.779622,5,0.998815,0.000869,0.00014,0.000131,2e-05,1e-05,8e-06,7e-06,0.0,0.0,0.998815,0.997946,0.0,0,0.97143,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.97143,131.893295,147.158611,69.090057,141.739418
Good,0.76539,18966,0.76539,2,0.453035,0.275448,0.256089,0.013539,0.000745,0.000551,0.000275,0.00018,7.2e-05,6.6e-05,0.453035,0.177588,0.0,0,0.957865,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.957865,136.280655,151.176456,75.834229,132.694023
Good,0.785775,17967,0.785775,6,0.606491,0.378113,0.006539,0.006023,0.001579,0.000901,0.000311,3.9e-05,2e-06,2e-06,0.606491,0.228379,0.0,0,0.980914,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.980914,135.65559,149.684299,73.066872,134.943718
Good,0.821429,23553,0.821429,3,0.933138,0.061892,0.004731,0.000225,7e-06,3e-06,2e-06,1e-06,0.0,0.0,0.933138,0.871245,0.0,0,0.981086,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.981086,127.610748,155.228535,74.564423,128.08712
Good,0.730482,19957,0.730482,2,0.578753,0.417495,0.001988,0.000976,0.000353,0.00027,0.000131,3.3e-05,2e-06,0.0,0.578753,0.161259,0.0,0,0.980466,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.980466,135.673477,149.091156,81.963226,129.297363
Good,0.674594,19116,0.674594,2,0.567802,0.426019,0.003485,0.001572,0.000614,0.000407,6.6e-05,3.3e-05,3e-06,0.0,0.567802,0.141784,0.0,0,0.98551,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.98551,135.833435,148.888428,81.315826,129.888
Good,0.572954,7224,0.572954,10,0.943815,0.043524,0.008082,0.003492,0.000518,0.000284,0.000186,8.7e-05,1.3e-05,1e-06,0.943815,0.900291,0.0,0,0.955168,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.955168,137.581512,152.169201,77.927429,129.065407
Good,0.59698,9871,0.59698,6,0.975273,0.016704,0.005697,0.001806,0.000291,9.5e-05,7.1e-05,5.8e-05,4e-06,1e-06,0.975273,0.958569,0.0,0,0.970184,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.970184,137.308273,151.465298,77.946716,131.609566
Good,0.636451,14801,0.636451,6,0.48434,0.48377,0.025959,0.004994,0.00047,0.000296,0.000106,5.9e-05,5e-06,2e-06,0.48434,0.00057,0.0,0,0.986979,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.986979,134.947887,148.85297,76.89994,135.968315
Good,0.555356,11020,0.555356,4,0.563082,0.39234,0.037078,0.006335,0.00054,0.000386,0.000163,6.7e-05,8e-06,2e-06,0.563082,0.170742,0.0,0,0.984592,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.984592,134.679794,148.954926,76.689484,136.016388
Good,0.714606,19602,0.714606,2,0.699369,0.157767,0.08249,0.05623,0.002241,0.001004,0.000606,0.000228,5.1e-05,1.5e-05,0.699369,0.541601,0.0,0,0.979801,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.979801,136.563843,149.848404,76.089783,128.27417
Good,0.632946,14048,0.632946,9,0.761758,0.182337,0.049825,0.004976,0.000368,0.000318,0.000279,0.000135,3e-06,1e-06,0.761758,0.579421,0.0,0,0.875365,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.875365,132.903778,148.452923,68.869385,138.443153
Good,0.740049,19402,0.740049,4,0.546552,0.450757,0.001168,0.000827,0.000415,0.000131,9.5e-05,5e-05,5e-06,0.0,0.546552,0.095795,0.0,0,0.99342,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.99342,127.836391,148.840008,58.259468,129.708961
Bad,0.604644,9568,0.604644,5,0.997341,0.001741,0.000428,0.000241,0.00016,6.9e-05,1.4e-05,6e-06,0.0,0.0,0.997341,0.9956,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.920805,1,0.0,0,0.0,0,0.0,0,6,0.920805,128.202881,120.342491,128.553955,46.669357
Bad,0.846428,9881,0.846428,4,0.998737,0.001258,4e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.998737,0.997479,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.842325,1,0.0,0,0.0,0,0.0,0,6,0.842325,126.732046,121.068077,127.317402,49.18187
Bad,0.834663,6211,0.834663,5,0.967351,0.032614,1.3e-05,1.3e-05,4e-06,3e-06,1e-06,0.0,0.0,0.0,0.967351,0.934738,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.920391,1,0.0,0,0.0,0,0.0,0,6,0.920391,127.719425,120.346916,129.949577,46.972183
Bad,0.696639,9870,0.696639,3,0.999998,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999998,0.999996,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.797464,1,0.0,0,0.0,0,0.0,0,6,0.797464,131.856567,121.759995,125.862091,48.377808
Bad,0.712801,7720,0.712801,6,0.998329,0.001618,2.2e-05,1.4e-05,1.3e-05,3e-06,1e-06,0.0,0.0,0.0,0.998329,0.99671,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.905523,1,0.0,0,0.0,0,0.0,0,6,0.905523,128.233643,122.18396,130.098419,50.710358
Bad,0.737944,11783,0.737944,5,0.999734,0.000129,0.000105,1.8e-05,1.1e-05,1e-06,1e-06,0.0,0.0,0.0,0.999734,0.999606,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.925153,1,0.0,0,0.0,0,0.0,0,6,0.925153,128.99025,121.086197,126.768036,47.069366
Bad,0.828314,5400,0.828314,7,0.999405,0.000592,2e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.999405,0.998813,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.924238,1,0.0,0,0.0,0,0.0,0,6,0.924238,127.444641,120.151886,129.461273,47.39801
Bad,0.784587,6492,0.784587,5,0.995342,0.004472,0.000129,2.4e-05,2e-05,1.2e-05,1e-06,0.0,0.0,0.0,0.995342,0.99087,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.921191,1,0.0,0,0.0,0,0.0,0,6,0.921191,128.946857,120.507172,129.67086,49.016296
Bad,0.906699,6438,0.906699,6,0.999173,0.000786,3e-05,4e-06,4e-06,2e-06,1e-06,0.0,0.0,0.0,0.999173,0.998387,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.833325,1,0.0,0,0.0,0,0.0,0,6,0.833325,129.262802,122.981239,126.340515,51.234756
Bad,0.770033,10491,0.770033,7,0.992916,0.00692,9e-05,4.2e-05,2.9e-05,2e-06,1e-06,0.0,0.0,0.0,0.992916,0.985995,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.931688,1,0.0,0,0.0,0,0.0,0,6,0.931688,128.827682,120.314304,128.717896,48.053337
Bad,0.85507,14865,0.85507,7,0.988533,0.011464,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.988533,0.977069,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.50428,1,0.0,0,8,0.50428,134.447449,122.785675,127.600342,42.28537
Bad,0.915361,9511,0.915361,7,0.897634,0.102363,2e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.897634,0.795271,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Bad,1.043818,13166,1.043818,6,0.932863,0.066491,0.000263,0.000136,0.00011,6.4e-05,5.9e-05,1.1e-05,3e-06,0.0,0.932863,0.866372,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Bad,1.074003,11183,1.074003,8,0.864045,0.135862,3.3e-05,2.7e-05,1.5e-05,1e-05,7e-06,1e-06,0.0,0.0,0.864045,0.728183,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Bad,1.197599,8115,1.197599,4,0.81459,0.185397,4e-06,4e-06,2e-06,1e-06,0.0,0.0,0.0,0.0,0.81459,0.629193,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Bad,1.23484,11151,1.23484,4,0.780411,0.219582,3e-06,2e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.780411,0.560829,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Bad,1.181175,9635,1.181175,11,0.84353,0.156465,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84353,0.687065,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Bad,1.257113,8109,1.257113,7,0.784488,0.215504,4e-06,1e-06,1e-06,1e-06,1e-06,0.0,0.0,0.0,0.784488,0.568984,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Bad,1.192582,9040,1.192582,8,0.615107,0.384884,3e-06,2e-06,2e-06,1e-06,0.0,0.0,0.0,0.0,0.615107,0.230222,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Bad,1.168369,10943,1.168369,5,0.844626,0.155182,8.3e-05,3.5e-05,2.3e-05,2.3e-05,1.7e-05,1e-05,0.0,0.0,0.844626,0.689444,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Bad,1.145772,3831,1.145772,5,0.999353,0.000624,1.4e-05,4e-06,2e-06,1e-06,1e-06,0.0,0.0,0.0,0.999353,0.998729,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Bad,1.113639,11765,1.113639,7,0.665825,0.334167,3e-06,2e-06,1e-06,1e-06,0.0,0.0,0.0,0.0,0.665825,0.331658,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Bad,1.361834,12105,1.361834,7,0.65794,0.340614,0.000747,0.000259,0.000226,0.00011,5.8e-05,3.9e-05,4e-06,1e-06,0.65794,0.317326,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Bad,1.197773,11008,1.197773,6,0.552821,0.447167,6e-06,2e-06,1e-06,1e-06,1e-06,1e-06,0.0,0.0,0.552821,0.105654,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Bad,1.394889,11353,1.394889,6,0.59383,0.404568,0.00087,0.00024,0.000202,0.000118,0.000103,6.3e-05,6e-06,1e-06,0.59383,0.189262,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Bad,1.116187,12735,1.116187,3,0.636963,0.362892,5.2e-05,3.6e-05,2.2e-05,1.3e-05,1.2e-05,9e-06,0.0,0.0,0.636963,0.274071,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Bad,1.132697,12110,1.132697,10,0.530708,0.469266,1.6e-05,3e-06,3e-06,2e-06,1e-06,1e-06,0.0,0.0,0.530708,0.061442,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Bad,1.229892,13771,1.229892,5,0.959962,0.03988,8e-05,3e-05,2.8e-05,8e-06,7e-06,5e-06,1e-06,0.0,0.959962,0.920082,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Bad,1.264597,10438,1.264597,8,0.674977,0.324935,4.3e-05,1.8e-05,9e-06,8e-06,6e-06,4e-06,1e-06,0.0,0.674977,0.350042,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Bad,1.374479,11635,1.374479,8,0.739441,0.260542,7e-06,4e-06,3e-06,2e-06,1e-06,1e-06,0.0,0.0,0.739441,0.478899,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Bad,1.095349,9248,1.095349,7,0.511978,0.48741,0.000276,0.000121,8.9e-05,4.8e-05,3.9e-05,3.3e-05,6e-06,1e-06,0.511978,0.024568,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Bad,0.53997,2250,0.53997,4,0.56714,0.418486,0.013299,0.000779,0.000259,1.9e-05,1.7e-05,1e-06,1e-06,0.0,0.56714,0.148654,0.988265,1,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.988265,130.206299,122.049091,130.88913,48.478966
Bad,0.631239,4267,0.631239,5,0.525515,0.465049,0.008504,0.000887,2.2e-05,1.8e-05,4e-06,1e-06,0.0,0.0,0.525515,0.060465,0.978429,1,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.978429,124.335243,122.285454,134.148026,52.910965
Bad,0.740981,5817,0.740981,7,0.909624,0.085688,0.002222,0.001232,0.001072,0.000143,1.7e-05,2e-06,1e-06,0.0,0.909624,0.823936,0.948604,1,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.948604,126.42564,121.051517,130.468483,48.606621
Bad,0.660545,7353,0.660545,6,0.991515,0.006605,0.001822,5e-05,6e-06,2e-06,0.0,0.0,0.0,0.0,0.991515,0.984909,0.974549,1,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.974549,126.144304,119.841217,125.785061,44.14856
Bad,0.667161,10018,0.667161,5,0.968302,0.031685,1.1e-05,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.968302,0.936618,0.0,0,0.832849,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.832849,129.506592,121.413597,136.789948,52.899612
Bad,0.652179,7889,0.652179,13,0.568347,0.241149,0.181173,0.008592,0.000324,0.000223,0.000188,2e-06,1e-06,1e-06,0.568347,0.327197,0.937638,1,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.937638,129.006618,120.07901,129.757942,51.366699
Bad,0.767332,3593,0.767332,9,0.54436,0.415939,0.021673,0.010917,0.005185,0.001755,0.000163,6e-06,1e-06,0.0,0.54436,0.128421,0.94714,1,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.94714,129.155975,120.087364,128.744385,50.860794
Bad,0.683036,5974,0.683036,10,0.813837,0.090681,0.06992,0.020823,0.004486,0.000191,5.5e-05,4e-06,2e-06,2e-06,0.813837,0.723156,0.929751,1,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.929751,130.00325,119.987053,125.551758,53.380203
Bad,0.770092,7514,0.770092,5,0.973088,0.018824,0.006054,0.001118,0.000847,5.6e-05,1.2e-05,0.0,0.0,0.0,0.973088,0.954264,0.997917,1,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.997917,127.323627,120.796925,126.519066,46.453392
Bad,0.625094,4243,0.625094,6,0.86507,0.131501,0.00224,0.0009,0.00021,5.3e-05,2.5e-05,1e-06,0.0,0.0,0.86507,0.733569,0.982399,1,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.982399,128.000881,121.720314,130.407784,51.213547
Bad,0.604965,3386,0.604965,10,0.900398,0.049927,0.045389,0.003894,0.000226,0.000145,1.9e-05,2e-06,1e-06,0.0,0.900398,0.85047,0.978006,1,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.978006,127.539871,121.214722,126.025818,43.200592
Bad,0.725101,7843,0.725101,8,0.989125,0.01051,0.000351,6e-06,5e-06,2e-06,0.0,0.0,0.0,0.0,0.989125,0.978615,0.975168,1,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.975168,125.164795,120.618408,128.322968,46.524048
Bad,0.672441,5605,0.672441,6,0.988729,0.005966,0.005298,5e-06,1e-06,1e-06,0.0,0.0,0.0,0.0,0.988729,0.982763,0.97281,1,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.97281,127.007103,121.080143,128.705612,48.192802
Bad,0.626449,4769,0.626449,7,0.482605,0.320839,0.116064,0.078559,0.000901,0.000763,0.000252,1.1e-05,4e-06,2e-06,0.482605,0.161765,0.971432,1,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.971432,129.458771,122.061169,127.172729,44.671577
Bad,0.728283,4297,0.728283,6,0.926199,0.062499,0.008581,0.002635,3.7e-05,3.6e-05,1.1e-05,1e-06,0.0,0.0,0.926199,0.863699,0.994262,1,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.994262,129.172089,122.620308,127.690216,47.209671
Bad,0.71674,4773,0.71674,9,0.908363,0.079061,0.00967,0.002698,0.000119,7.1e-05,1.7e-05,0.0,0.0,0.0,0.908363,0.829302,0.984161,1,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.984161,125.672512,120.874138,126.55439,44.952255
Bad,0.669873,10858,0.669873,5,0.760153,0.233471,0.005734,0.000424,0.000139,4.5e-05,3.1e-05,2e-06,0.0,0.0,0.760153,0.526681,0.986131,1,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.986131,128.755825,121.220406,131.696724,48.892471
Bad,0.668819,3973,0.668819,13,0.700492,0.225189,0.06855,0.003891,0.001229,0.000576,6.4e-05,5e-06,4e-06,1e-06,0.700492,0.475303,0.986668,1,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.986668,128.392895,120.739288,127.365822,46.671112
Bad,0.811117,14937,0.811117,6,0.970581,0.021384,0.003129,0.002732,0.001414,0.000438,0.000192,0.000127,1e-06,1e-06,0.970581,0.949197,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.854654,1,0.0,0,0.0,0,0.0,0,6,0.854654,131.813477,121.593674,128.174683,47.09256
Bad,0.854772,14072,0.854772,6,0.998431,0.001566,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998431,0.996866,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.732622,1,9,0.732622,143.024673,117.883026,107.444427,42.699829
Bad,0.761563,14831,0.761563,5,0.999696,0.000304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999696,0.999392,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.786826,1,0.0,0,8,0.786826,134.702179,121.271561,123.427399,46.174377
Bad,0.757225,7276,0.757225,7,0.963931,0.036069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963931,0.927862,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.678998,1,0.0,0,8,0.678998,131.063995,120.276592,124.76236,44.148537
