GT_Label,AnomalyScore,RegionArea,MaxVal,RegionCount,Burn-Through,Good,Lack of Fusion,Off Position,Other,Presence,Skip-Discontinuity,Splatter,Surface Porosity,Weld Length,CL_ConfMax,CL_ConfMargin,Row1,Col1,Row2,Col2,OD1_ClassID,OD1_Conf,OD1_Cx,OD1_Cy,OD1_W,OD1_H
Bad,1.094943,27005,1.094943,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,63.721905,80.595192,190.268295,220.715942,3.0,0.99727,150.655567,126.9951,140.12075,126.546391
Bad,1.078381,28314,1.078381,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,63.91465,80.450111,190.407928,220.394714,3.0,0.997185,150.422413,127.161289,139.944603,126.493279
Bad,1.026206,27910,1.026206,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,66.597122,64.373947,193.2733,223.058304,3.0,0.998109,143.716125,129.935211,158.684357,126.676178
Bad,1.02921,28325,1.02921,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,66.429443,61.862907,193.327881,222.761383,3.0,0.998575,142.312145,129.878662,160.898476,126.898438
Bad,1.059578,28323,1.059578,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,69.11615,71.53463,192.86557,215.7901,3.0,0.987584,143.662365,130.99086,144.25547,123.74942
Bad,1.076868,26887,1.076868,5,0.999999,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999,0.999999,65.397911,67.019653,193.524658,219.300781,3.0,0.995543,143.160217,129.461285,152.281128,128.126747
Bad,1.074583,27304,1.074583,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999999,66.647133,67.528412,192.601135,214.134491,3.0,0.984799,140.831451,129.624134,146.606079,125.954002
Bad,0.94001,31090,0.94001,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999999,89.308205,110.163269,179.05014,212.862061,2.0,0.872894,161.512665,134.179173,102.698792,89.741936
Bad,1.305155,32182,1.305155,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999999,89.637115,110.594017,175.80365,213.405853,2.0,0.886761,161.999935,132.720383,102.811836,86.166534
Bad,1.313647,32068,1.313647,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999999,89.108109,107.853333,174.704117,213.284943,2.0,0.889014,160.569138,131.906113,105.43161,85.596008
Bad,1.107058,25838,1.107058,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,62.272881,83.541962,186.470947,215.707855,3.0,0.997392,149.624908,124.371914,132.165894,124.198067
Bad,1.022016,26532,1.022016,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,82.657555,74.981987,177.437683,155.808563,8.0,0.964752,115.395275,130.047619,80.826576,94.780128
Bad,0.911335,29626,0.911335,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,84.058762,74.799759,172.569565,142.892471,8.0,0.997071,108.846115,128.314163,68.092712,88.510803
Bad,1.114721,29379,1.114721,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,65.092293,52.026695,193.263794,207.649353,3.0,0.992516,129.838024,129.178043,155.622658,128.171501
Bad,1.098046,30817,1.098046,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,64.105469,47.052002,194.329865,213.357117,3.0,0.999204,130.204559,129.217667,166.305115,130.224396
Bad,1.0601,27778,1.0601,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,68.217148,70.592316,189.436264,198.18042,4.0,0.990224,134.386368,128.826706,127.588104,121.219116
Bad,0.941909,30018,0.941909,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,69.076035,64.901436,188.914597,198.649963,4.0,0.946845,131.7757,128.995316,133.748528,119.838562
Bad,1.00778,27367,1.00778,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,73.697784,66.758247,189.50705,195.643707,4.0,0.989976,131.200977,131.602417,128.88546,115.809265
Bad,0.974148,22699,0.974148,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,65.805115,71.75769,187.149765,198.762756,4.0,0.986123,135.260223,126.47744,127.005066,121.34465
Bad,0.979411,29201,0.979411,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.109787,63.660667,189.81633,192.890442,4.0,0.985035,128.275555,130.963058,129.229774,117.706543
Bad,1.087071,29927,1.087071,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,64.924034,54.044899,193.036957,209.876282,3.0,0.99633,131.96059,128.980495,155.831383,128.112923
Bad,1.03488,31052,1.03488,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.184341,67.595116,190.26683,196.568909,4.0,0.993783,132.082012,130.725586,128.973793,119.082489
Bad,1.104832,28921,1.104832,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,73.605064,82.308716,171.513,173.671982,9.0,0.997528,127.990349,122.559032,91.363266,97.907936
Bad,1.11581,32685,1.11581,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,76.691277,82.551109,173.786865,172.436829,9.0,0.993412,127.493969,125.239071,89.885719,97.095589
Bad,1.403722,33759,1.403722,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.371902,69.199677,185.015488,176.173187,5.0,0.999948,122.686432,128.193695,106.973511,113.643585
Bad,1.16938,36004,1.16938,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999999,70.250893,57.479309,185.791687,177.396454,5.0,0.999757,117.437881,128.02129,119.917145,115.540794
Bad,1.081041,33211,1.081041,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,74.630936,84.743721,171.077011,170.62384,9.0,0.997526,127.683781,122.853973,85.880119,96.446075
Bad,0.959183,29739,0.959183,1,0.999996,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.999991,71.413101,84.933441,169.052399,184.07077,9.0,0.976286,134.502106,120.23275,99.137329,97.639297
Bad,1.215189,30717,1.215189,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.709602,88.943558,173.588806,182.805191,9.0,0.997725,135.874374,122.649204,93.861633,101.879204
Bad,1.066655,31228,1.066655,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,77.629372,87.265564,170.710663,165.543381,9.0,0.964691,126.404472,124.170017,78.277817,93.081291
Bad,1.127201,30818,1.127201,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.44223,85.662704,170.692337,178.429947,9.0,0.995691,132.046326,121.567284,92.767242,98.250107
Bad,1.124879,32738,1.124879,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.250946,86.807236,173.219116,185.866043,9.0,0.996734,136.336639,122.735031,99.058807,100.96817
Bad,1.06406,30134,1.06406,2,1.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999999,71.219666,78.649536,171.946045,184.975769,9.0,0.99507,131.812653,121.582855,106.326233,100.726379
Bad,1.249524,35004,1.249524,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,69.877762,80.948784,171.452209,187.550446,9.0,0.995881,134.249615,120.664986,106.601662,101.574448
Bad,1.125277,31037,1.125277,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,65.738327,49.195564,185.796494,183.774963,5.0,0.999657,116.485264,125.76741,134.579399,120.058167
Bad,1.044106,31632,1.044106,3,0.999996,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.999992,70.058853,82.037941,171.673309,191.203491,9.0,0.997608,136.620716,120.866081,109.16555,101.614456
Bad,1.195547,25145,1.195547,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.959244,85.049942,171.473709,181.949875,9.0,0.996348,133.499908,121.716476,96.899933,99.514465
Bad,1.229843,30988,1.229843,2,0.999969,3.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999969,0.999938,73.266495,79.610107,175.386093,175.028,9.0,0.996816,127.319054,124.326294,95.417892,102.119598
Bad,1.169828,26258,1.169828,5,0.999992,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999992,0.999984,70.327286,73.348587,174.624756,183.195389,9.0,0.997522,128.271988,122.476021,109.846802,104.29747
Bad,1.082979,31065,1.082979,2,0.999964,3.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999964,0.999928,73.273239,80.543945,173.860229,178.44101,9.0,0.992489,129.492477,123.566734,97.897064,100.58699
Bad,1.172607,27586,1.172607,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,73.896156,80.783836,175.309998,187.250244,9.0,0.9936,134.01704,124.603077,106.466408,101.413841
Bad,1.054333,28129,1.054333,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,78.473381,72.673904,173.435974,162.114594,7.0,0.965715,117.394249,125.954678,89.440689,94.962593
Bad,1.106273,35171,1.106273,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.768814,78.416138,169.636383,150.280609,6.0,0.835335,114.348373,125.202599,71.864471,88.867569
Bad,1.124416,30675,1.124416,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.690895,76.930618,174.054352,165.810638,7.0,0.990376,121.370628,122.872623,88.88002,102.363457
Bad,1.13872,33059,1.13872,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,75.801819,69.673828,177.311478,158.513062,7.0,0.995458,114.093445,126.556648,88.839233,101.509659
Bad,1.117919,27671,1.117919,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.048424,75.757874,175.789093,173.451187,7.0,0.998576,124.60453,123.918758,97.693314,103.740669
Bad,1.053122,33303,1.053122,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,73.386642,67.703659,176.689178,162.472626,7.0,0.995665,115.088142,125.03791,94.768967,103.302536
Bad,1.106245,33659,1.106245,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,74.674927,62.73354,179.074249,158.678421,7.0,0.995867,110.70598,126.874588,95.944881,104.399323
Bad,1.074505,32942,1.074505,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999999,78.188408,72.988876,163.468323,150.000778,8.0,0.994885,111.494827,120.828365,77.011902,85.279915
Bad,1.084234,34084,1.084234,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,78.361061,74.31739,176.176666,169.262329,7.0,0.99281,121.78986,127.268864,94.944939,97.815605
Bad,1.125523,30476,1.125523,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.442612,66.239754,177.81134,166.457458,7.0,0.998856,116.348606,124.626976,100.217705,106.368729
Bad,1.085839,32705,1.085839,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,74.07444,70.441521,177.888153,160.11554,7.0,0.998231,115.27853,125.981297,89.674019,103.813713
Bad,1.088999,31780,1.088999,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,76.123634,74.910278,175.849609,160.005783,7.0,0.849086,117.458031,125.986622,85.095505,99.725975
Bad,0.965356,26807,0.965356,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,63.707611,45.953117,193.318573,210.096924,3.0,0.999283,128.025021,128.513092,164.143806,129.610962
Bad,1.065009,33897,1.065009,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,75.40731,79.355881,167.349335,151.613068,6.0,0.969752,115.484474,121.378323,72.257187,91.942024
Bad,1.126998,33536,1.126998,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57.382004,39.54805,191.85701,209.200638,3.0,0.999944,124.374344,124.619507,169.652588,134.475006
Bad,1.131593,34454,1.131593,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.188614,72.357712,178.503616,166.629578,7.0,0.992344,119.493645,129.346115,94.271866,98.315002
Bad,1.085495,34124,1.085495,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,74.62249,76.913376,170.630035,151.701736,6.0,0.939512,114.307556,122.626263,74.788361,96.007545
Bad,1.024463,28743,1.024463,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,66.386398,49.499313,195.101059,211.789963,3.0,0.994522,130.644638,130.743729,162.290649,128.714661
Bad,1.068639,32108,1.068639,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,68.194382,58.78603,190.816574,182.832504,4.0,0.98082,120.809267,129.505478,124.046474,122.622192
Bad,1.136319,32341,1.136319,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,81.022301,76.392395,176.233948,149.614975,6.0,0.829222,113.003685,128.628124,73.22258,95.211647
Bad,0.981832,32464,0.981832,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.114517,77.479935,167.157364,156.782471,8.0,0.967406,117.131203,123.635941,79.302536,87.042847
Bad,1.092497,35544,1.092497,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,81.194138,77.433899,173.290863,157.031647,8.0,0.992368,117.232773,127.2425,79.597748,92.096725
Bad,1.079737,31633,1.079737,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,81.740051,77.255035,171.298462,154.768433,8.0,0.996148,116.011734,126.519257,77.513397,89.558411
Bad,1.047415,29968,1.047415,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,61.09034,42.563515,192.601135,211.818878,3.0,0.999876,127.191196,126.845737,169.255363,131.510796
Bad,1.100614,32464,1.100614,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,60.418541,41.505402,193.97113,210.351028,3.0,0.999785,125.928215,127.194836,168.845627,133.552589
Bad,1.055228,27807,1.055228,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,60.487915,41.865471,193.729584,212.382019,3.0,0.999822,127.123745,127.108749,170.516548,133.241669
Bad,1.132941,33299,1.132941,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,61.62825,45.717102,194.676926,211.471497,3.0,0.999594,128.594299,128.152588,165.754395,133.048676
Bad,1.111377,30581,1.111377,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59.883942,44.558136,193.567581,213.763885,3.0,0.999838,129.161011,126.725761,169.20575,133.68364
Bad,1.019661,34928,1.019661,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,61.547897,46.681808,194.639023,211.752335,3.0,0.999192,129.217072,128.09346,165.070526,133.091125
Bad,1.124952,30662,1.124952,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,61.845634,46.474434,194.978638,211.560303,3.0,0.999463,129.017368,128.412136,165.085869,133.133003
Bad,1.049999,29287,1.049999,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,77.682312,53.276794,207.749695,216.294952,3.0,0.998699,134.785873,142.716003,163.018158,130.067383
Bad,1.079484,30822,1.079484,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,69.647537,48.746342,182.285538,161.698074,7.0,0.997956,105.222208,125.966537,112.951733,112.638
Bad,1.079731,29307,1.079731,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,78.055908,73.101196,175.81395,167.032562,7.0,0.976316,120.066879,126.934929,93.931366,97.758041
Bad,0.906802,29069,0.906802,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,78.760864,74.469292,170.712677,150.986908,6.0,0.593943,112.7281,124.736771,76.517616,91.951813
Bad,1.108723,31425,1.108723,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.826385,63.92804,193.662598,214.359131,3.0,0.996918,139.143585,132.744492,150.431091,121.836212
Bad,1.143497,31806,1.143497,2,0.999999,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999,0.999998,79.640701,113.943695,181.354752,210.377411,9.0,0.998548,162.160553,130.497726,96.433716,101.71405
Bad,1.148506,33401,1.148506,2,0.999997,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.999995,80.473885,111.461624,180.2966,210.57048,9.0,0.999696,161.016052,130.385242,99.108856,99.822716
Bad,1.14183,31829,1.14183,2,0.999944,5.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999944,0.999888,76.823166,104.199371,179.779709,211.989746,9.0,0.99881,158.094559,128.301437,107.790375,102.956543
Bad,1.088534,30411,1.088534,1,0.999989,1.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999989,0.999979,77.35405,106.691513,177.005325,209.46019,9.0,0.999206,158.075851,127.179688,102.768677,99.651276
Bad,1.159165,32861,1.159165,3,0.999995,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999995,0.999991,77.464798,104.454773,182.109238,217.661499,9.0,0.998423,161.058136,129.787018,113.206726,104.64444
Bad,1.160226,32892,1.160226,2,0.999994,6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999994,0.999988,76.771255,110.94989,178.798782,209.699554,9.0,0.999464,160.324722,127.785019,98.749664,102.027527
Bad,1.125452,32093,1.125452,2,0.999992,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999992,0.999985,77.351486,106.003876,180.790543,216.617035,9.0,0.99814,161.310455,129.071014,110.613159,103.439056
Bad,1.120131,31090,1.120131,1,0.999998,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999998,0.999996,76.750763,104.34082,179.626587,215.025269,9.0,0.998982,159.683044,128.188675,110.684448,102.875824
Bad,1.054614,29538,1.054614,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.90802,77.569168,196.177856,231.967819,3.0,0.998139,154.768494,134.042938,154.398651,124.269836
Bad,1.098052,24858,1.098052,2,0.999998,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999998,0.999996,68.933037,91.265533,186.618896,221.444702,4.0,0.949975,156.355118,127.775967,130.179169,117.68586
Bad,1.10112,25431,1.10112,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999999,70.992599,88.028786,191.931381,230.065338,3.0,0.995017,159.047062,131.46199,142.036552,120.938782
Bad,1.125791,24527,1.125791,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,66.445816,90.464111,187.900208,215.252838,4.0,0.976668,152.858475,127.173012,124.788727,121.454391
Bad,1.088096,27212,1.088096,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.927856,90.042435,193.358643,231.84819,3.0,0.998718,160.945313,132.64325,141.805756,121.430786
Bad,1.070348,32653,1.070348,5,0.999961,3.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999961,0.999922,80.456802,91.942917,180.156662,190.700882,9.0,0.996124,141.321899,130.306732,98.757965,99.69986
Bad,1.0095,29094,1.0095,3,0.999968,3.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999968,0.999935,77.785088,96.508896,176.736755,192.906509,9.0,0.999268,144.707703,127.260921,96.397614,98.951668
Bad,1.041166,29373,1.041166,6,0.999993,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999993,0.999987,79.565048,103.646423,180.689865,194.194305,9.0,0.999276,148.920364,130.127457,90.547882,101.124817
Bad,0.97704,30427,0.97704,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,81.050369,103.581894,182.97731,195.910995,9.0,0.999367,149.746445,132.01384,92.329102,101.926941
Bad,1.052346,28482,1.052346,4,0.999997,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.999994,82.409538,104.121307,181.884644,196.062225,9.0,0.998636,150.091766,132.147091,91.940918,99.475105
Bad,0.985812,29182,0.985812,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999999,81.30925,104.975677,182.906937,196.475739,9.0,0.99935,150.725708,132.108093,91.500061,101.597687
Bad,1.002521,27314,1.002521,4,0.999999,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999,0.999997,81.99971,95.487778,184.480087,197.377365,9.0,0.997906,146.432571,133.239899,101.889587,102.480377
Bad,1.026398,28470,1.026398,4,0.999971,2.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999971,0.999942,83.645226,101.703934,187.155823,202.963211,9.0,0.997953,152.333572,135.400524,101.259277,103.510597
Bad,1.025675,29372,1.025675,6,0.999943,5.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999943,0.999886,82.591751,100.602432,185.154068,197.771255,9.0,0.998966,149.186844,133.87291,97.168823,102.562317
Bad,1.01415,31371,1.01415,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999999,81.172729,99.990242,184.788055,210.748779,9.0,0.999644,155.369511,132.980392,110.758537,103.615326
Bad,1.054738,30064,1.054738,5,0.999767,0.000233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999767,0.999534,78.864822,92.147552,181.469864,206.825958,9.0,0.995412,149.486755,130.167343,114.678406,102.605042
Bad,1.081884,30420,1.081884,4,0.999699,0.000301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999699,0.999398,80.022446,94.948669,182.304825,198.790802,9.0,0.990959,146.869736,131.163635,103.842133,102.282379
Bad,1.060015,32731,1.060015,6,0.996239,0.003761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996239,0.992478,79.890793,89.354446,184.149765,203.112289,9.0,0.998964,146.233368,132.020279,113.757843,104.258972
Bad,0.990599,28656,0.990599,3,0.999986,1.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999986,0.999971,80.841446,89.851059,184.559677,195.685989,9.0,0.999252,142.768524,132.700562,105.83493,103.718231
Bad,1.038332,33646,1.038332,4,0.999788,0.000212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999788,0.999575,80.942612,89.180946,184.099319,191.013367,9.0,0.998349,140.097157,132.520966,101.83242,103.156708
Bad,1.034777,28279,1.034777,4,0.999988,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988,0.999977,81.420578,96.372467,183.129074,197.775818,9.0,0.998862,147.074142,132.274826,101.403351,101.708496
Bad,1.092542,35475,1.092542,6,0.999211,0.000789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999211,0.998422,80.851883,85.824463,184.865189,193.955017,9.0,0.998952,139.88974,132.858536,108.130554,104.013306
Bad,1.014915,34600,1.014915,4,0.99986,0.00014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99986,0.99972,81.960922,90.480469,183.909927,192.193665,9.0,0.998091,141.337067,132.935425,101.713196,101.949005
Bad,0.998692,31039,0.998692,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,78.428535,95.36087,180.267639,203.88501,9.0,0.999832,149.62294,129.348087,108.524139,101.839104
Bad,1.062797,25193,1.062797,4,0.99999,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99999,0.999979,81.018555,111.995071,191.228149,203.462326,7.0,0.999177,157.728699,136.123352,91.467255,110.209595
Bad,1.041292,24831,1.041292,1,0.693391,0.30607,0.000531,5e-06,2e-06,1e-06,0.0,0.0,0.0,0.0,0.693391,0.387321,82.867271,105.249008,190.95575,210.64595,7.0,0.99669,157.947479,136.91151,105.396942,108.088478
Bad,1.036937,26417,1.036937,3,0.999973,2.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999973,0.999947,81.489838,116.733841,195.286469,219.562302,7.0,0.999367,168.148071,138.388153,102.828461,113.796631
Bad,1.20718,29584,1.20718,4,0.999705,0.000293,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999705,0.999412,77.397125,100.65358,186.447113,211.603867,7.0,0.992243,156.128723,131.922119,110.950287,109.049988
Bad,1.066242,24376,1.066242,4,0.999999,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999,0.999998,83.053253,110.432556,190.560455,203.839661,7.0,0.999052,157.136108,136.806854,93.407104,107.507202
Bad,1.036725,25083,1.036725,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999999,83.713646,103.121223,199.134003,206.666534,7.0,0.999051,154.893879,141.423824,103.545311,115.420357
Bad,1.013423,27561,1.013423,3,0.999959,3.6e-05,3e-06,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.999959,0.999923,84.785828,105.984344,199.376007,220.11618,7.0,0.999809,163.050262,142.080917,114.131836,114.590179
Bad,1.053905,28091,1.053905,4,0.998933,0.001018,4.7e-05,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.998933,0.997915,82.394043,109.629677,186.720764,205.375854,7.0,0.992964,157.502766,134.557404,95.746178,104.326721
Bad,1.041188,26812,1.041188,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.661514,120.159645,178.387924,200.298584,7.0,0.992527,160.229115,129.524719,80.138939,97.72641
